id,control,rep,metric,original,control_value,delta
J1,block_shuffle,16,irreversibility,0.07310650012513367,0.07451631327193546,-0.0014098131468017888
J1,block_shuffle,16,metastability_slem,0.8333333333333334,0.8294019827080253,0.003931350625308028
J1,block_shuffle,16,phase_jump_count,4,6,-2
J1,block_shuffle,17,self_retention,0.7310934407207699,0.7030948811308633,0.027998559589906602
J1,block_shuffle,17,transition_entropy_norm,0.3586040617407086,0.3926168289514786,-0.03401276721077001
J1,block_shuffle,17,irreversibility,0.07310650012513367,0.07919254658385094,-0.00608604645871727
J1,block_shuffle,17,metastability_slem,0.8333333333333334,0.8317400989444462,0.0015932343888871436
J1,block_shuffle,17,phase_jump_count,4,1,3
J1,block_shuffle,18,self_retention,0.7310934407207699,0.6999920369485588,0.031101403772211045
J1,block_shuffle,18,transition_entropy_norm,0.3586040617407086,0.39847959495079716,-0.039875533210088576
J1,block_shuffle,18,irreversibility,0.07310650012513367,0.07622346597501878,-0.003116965849885106
J1,block_shuffle,18,metastability_slem,0.8333333333333334,0.8310956735581377,0.002237659775195633
J1,block_shuffle,18,phase_jump_count,4,3,1
J1,block_shuffle,19,self_retention,0.7310934407207699,0.7077711144427787,0.023322326277991134
J1,block_shuffle,19,transition_entropy_norm,0.3586040617407086,0.38730911123080364,-0.028705049490095058
J1,block_shuffle,19,irreversibility,0.07310650012513367,0.07451631327193547,-0.0014098131468018027
J1,block_shuffle,19,metastability_slem,0.8333333333333334,0.815911194439356,0.017422138893977368
J1,block_shuffle,19,phase_jump_count,4,4,0
J1,block_shuffle,20,self_retention,0.7310934407207699,0.7030976270106706,0.027995813710099293
J1,block_shuffle,20,transition_entropy_norm,0.3586040617407086,0.39342300198494456,-0.034818940244235985
J1,block_shuffle,20,irreversibility,0.07310650012513367,0.06687256842536346,0.006233931699770212
J1,block_shuffle,20,metastability_slem,0.8333333333333334,0.8327159179633006,0.0006174153700327922
J1,block_shuffle,20,phase_jump_count,4,6,-2
J1,block_shuffle,21,self_retention,0.7310934407207699,0.7062089049666691,0.024884535754100767
J1,block_shuffle,21,transition_entropy_norm,0.3586040617407086,0.3902153583786761,-0.03161129663796752
J1,block_shuffle,21,irreversibility,0.07310650012513367,0.07620640229335882,-0.0030999021682251438
J1,block_shuffle,21,metastability_slem,0.8333333333333334,0.8323658219508322,0.0009675113825011739
